,Date,User,Tweet
3166,2018-10-02 08:27:16+00:00,muftimenk,"Never feel that you’re alone and that the Almighty has abandoned you. He has not. You may be the one crying at night, smiling in the day to hide your pain, feeling lost, confused or frustrated but never doubt that He knows what you’re going through. Always!"
3167,2018-10-01 21:06:55+00:00,muftimenk,Do your deeds quietly. Don’t brag about it on social media. It’s counter productive that way. You may get some reaction from people but that’s not what you should be concerned with. Your reward is with the Almighty. And that should be more than enough reason to stay low key!
3168,2018-10-01 14:00:08+00:00,muftimenk,"Remember, people don’t know what you’re going through. They don’t feel what you feel. Train yourself to ignore what they say about you. You’ll feel liberated and at ease. You’ll feel a huge burden off your back. Your heart will feel so much lighter!"
3169,2018-10-01 04:04:00+00:00,muftimenk,Don’t forget that there’s nothing the Almighty cannot do and there is nothing that can keep you from the plans He has for you. Let others say what they want. Let them belittle you. Do not be shaken. Do not be rattled by them. He will move your mountain!
3170,2018-09-30 18:59:06+00:00,muftimenk,Don’t hold on to grudges. Grudges are for those who insist that they’re owed something. It’s one sure way to become miserable. Let it go &amp; heal your heart. You’ll find it easier to move on. Looking back isn’t going to help you. Moving forward is what we must do.
3171,2018-09-30 05:16:09+00:00,muftimenk,Remember that you do not make yourself look better by making someone else look worse. You do not appear more pious by implying others are less pious. Don’t even dare think that way. Just focus on yourself and let others do what they have to do. The Almighty is the Best Judge!
3172,2018-09-29 18:36:51+00:00,muftimenk,"The ones who are good to those who’ve hurt them, the ones who can still trust though they’ve been betrayed, the ones who show kindness to those who don’t deserve it - these will never go unnoticed by the Almighty. Such people will have a special reward! Aspire towards that!"
3173,2018-09-29 08:13:42+00:00,muftimenk,"Overthinking is actually a special form of fear. This fear is exaggerated and becomes worse when mixed with anticipation, anxiety, imagination and emotion. Learn to accept things as they are. Ask the Almighty to constantly guide you. What you can’t control, let Him take over."
3174,2018-09-28 19:01:53+00:00,muftimenk,"Humans are strange. We don't doubt the Almighty’s ability to keep the planets in orbit, the sun and the moon from colliding and the alternating cycle of night and day. Yet, we have a difficult time believing that He can and will attend to all our affairs. We only have to trust!"
3175,2018-09-28 08:44:17+00:00,muftimenk,Choose kindness above all else. Kind people use positivity as a lantern to create more light. That’s because they’ve seen what negativity can do to you. They make time for others in a world that doesn’t wait for anyone. It takes strength to shake off all the bad and move ahead!
3176,2018-09-27 22:17:56+00:00,muftimenk,"Almighty. On this blessed day, keep our hearts soft and protect them from hardening. Shower us with Your Mercy, such that when we commit a sin, we feel the guilt that comes with it. Don’t make us among those who sin and yet don’t feel remorseful. Aameen."
3177,2018-09-27 16:13:36+00:00,muftimenk,"Everything you do comes back to you; whether good or bad. You’re a reflection of what you put out into the world. If you constantly use &amp; abuse people, life will use and abuse you. If you dedicate your life to doing good, you will be rewarded. Be positive, kind &amp; compassionate."
3178,2018-09-27 07:35:17+00:00,muftimenk,"Whatever it is you want to do, do it now. Don't use the excuse of waiting for perfect timing to procrastinate. Perfection is not for this world. So before you end up miserable because you’ve been stuck waiting, act on it and start today."
3179,2018-09-26 18:19:36+00:00,muftimenk,"In this life, periods of ease and hardship will keep alternating; that’s why we should never get complacent when things are good. Remember, the best worship is waiting for the ease to come when you’re experiencing hardship."
3180,2018-09-26 11:13:43+00:00,muftimenk,"The truth is you’re going to be slandered from time to time, so don’t allow it to throw you into emotional turmoil when it happens. If you feel the need to defend yourself against a lie, the best approach is to give yourself time to cool off. Think the matter through calmly."
3181,2018-09-26 05:19:21+00:00,muftimenk,"If you find yourself &amp; your conversation focusing on people; what’s going on in their lives, their relationships, their social status etc, then you have a serious problem on your hand. You need to get out of that mould; focus on yourself rather than being concerned with others."
3182,2018-09-25 12:42:03+00:00,muftimenk,"If you live your life worrying about who hurt you and who broke you down, you’re going to end up being miserable. Learn to look at the positive side; who was always there and helped you back on your feet again and made you smile once more!"
3183,2018-09-25 03:54:33+00:00,muftimenk,"Only the Almighty knows the state of our heart. He knows what lies ahead. He knows what’s best for us. So when we’re overwhelmed and anxious that things may not work out, remember this; He never makes mistakes!"
3184,2018-09-24 21:19:09+00:00,muftimenk,"We all get hurt. We all have wounds, but you cannot let that be an excuse to just sit around and do nothing. Remember, pain is part of life. Your emotional wounds strengthen you because they show you have lived a purposeful life."
3185,2018-09-24 15:05:32+00:00,muftimenk,The truth is we spend so much time doing useless things trying to impress people who don’t care much about us. Learn to shift your focus and do things that matter. Things that will draw you closer to the Almighty. Things that will have a bearing. Don’t worry about the masses!
3186,2018-09-24 03:59:09+00:00,muftimenk,"In hard times, we’re grateful to the Almighty by being patient and by recognizing that it could be much worse. Trust His Plan and have complete reliance on Him. We ask Him to make us among those who are patient and grateful, both in good and bad times."
3187,2018-09-23 18:57:30+00:00,muftimenk,"As much as we think multitasking is great, it can be detrimental in the long term. Try doing only one thing at a time today. When you’re listening to someone, really listen. When outdoors, enjoy the Almighty’s creation around you. You will become happier and more centered!"
3188,2018-09-23 11:56:59+00:00,muftimenk,True friends are hard to come by these days. The sad reality  is many friends will only like you for what you can do for them instead of for who you are. Identify such friends. Make a conscious effort to change for the better. You’ll start seeing a difference in your life!
3189,2018-09-23 04:02:09+00:00,muftimenk,"Everything you’re asking for will come to you in due time. Never be discouraged if what you got was not what you asked for originally. Remember, the Almighty knows what’s best for us. He will give you what you can handle. You’ll understand why He did what He did, eventually!"
3190,2018-09-22 16:58:31+00:00,muftimenk,"Be wary of keyboard warriors who engage in disputes on matters in which they have no right to speak about due to their lack of knowledge. Yet, they will openly and recklessly make online comments and verdicts on matters even the learned are cautious about."
3191,2018-09-22 06:28:24+00:00,muftimenk,"No matter how dark your days seem, remember, the Almighty will never ask you to do something that you can’t do. You are fully equipped, qualified and capable. Put your trust in the Lord of the Worlds. With Him, nothing is impossible. Don’t let anyone talk you out of it!"
3192,2018-09-21 13:44:05+00:00,muftimenk,"Today, bullying no longer occurs only in schools. Social media has provided another way for bullies who seek to demean others. Home is no longer safe for victims of bullying; a Facebook status can hurt just as much, if not more, than hearing the typed words spoken out loud!"
3193,2018-09-21 04:16:27+00:00,muftimenk,"Almighty. On this blessed day, we pray for our parents and ask You to keep them in good health. Forgive their sins, have mercy on them as we know they always try to keep a brave front for their children. They have sacrificed much for us and may we never take them for granted."
3194,2018-09-20 20:48:25+00:00,muftimenk,"We feel good when people believe in us and make us feel useful and valuable. It’s a human trait we all have. But the truth is, relying on people will only bring about disappointments. People will let you down. Remember, your value and self worth comes from the Almighty!"
3195,2018-09-20 14:45:16+00:00,muftimenk,"Let it go. The things that have happened in the past, the things that aren’t happening right now, let it go. If you want to move on, stop looking back on your past. That part of your life is over. If you want to see the light, stop holding yourself in the darkness of your past."
3196,2018-09-20 07:09:39+00:00,muftimenk,"Do you know that we judge others because we’re insecure? When we judge, we are often projecting something we don't want to feel about ourselves or something that we feel is missing in our own lives. Think about this the next time you’re tempted to pass judgement!"
3197,2018-09-19 15:25:10+00:00,muftimenk,"Stop dwelling &amp; brooding over things that haven’t worked out. Accept what happened, acknowledge how you feel about it, then put it behind you and move on. Remember, it’s all part of the Almighty’s Plan. You can’t change the past, but you can surely change the future! #GodWilling"
3198,2018-09-19 03:55:22+00:00,muftimenk,"Be mindful of your old habits. Don’t go back to them. Remember, toxic behaviour and negative energy have a way of creeping back into your life when you’re doing better. Make a conscious effort to boot them out once and for all. Be firm. Be focused."
3199,2018-09-18 20:49:15+00:00,muftimenk,Someone did you wrong? Learn to let it go. The truth is they will ruin more of your life if you allow them to invade your mind like a virus. This will in turn affect the quality of your life. The best thing to do is to move on. Show that you’re strong enough to take control.
3200,2018-09-18 07:58:14+00:00,muftimenk,"It doesn’t matter if you’ve made mistakes. We all do. You don’t need to carry around labels or mistakes from yesterday as if they define you. Whatever’s done, is done. It’s over. It doesn’t have to brand you and affect the new choices you're making today. Go forward."
3201,2018-09-17 16:22:10+00:00,muftimenk,"We have literally become obsessed with taking photos and videos of ourselves and others. It’s just another way of separating our lives that we show off on social from reality. Somehow, our devices have become our vices; they've begun to control our lives!"
3202,2018-09-17 03:31:25+00:00,muftimenk,Remember you’re not a burden. You’re not worthless. The Almighty made you and you’ve every right to be here. Don’t ever feel that the world would be better off without you. Everyone struggles. Everyone will fall apart at some stage. ⁠ ⁠Do your best and leave the rest to Him.
3203,2018-09-16 16:51:12+00:00,muftimenk,"Be serious about your repentance. The one who’s truly remorseful is the one who is regretful of his past sins. He has a deep fear of falling into them again. And more importantly, he stays away from bad company and those who are likely to encourage him to sin again."
3204,2018-09-16 06:09:01+00:00,muftimenk,"Remember, attitude is everything. You have a choice daily as to how you react to things. The bulk of what happens during the course of your day depends largely on your reaction. Have a positive attitude and see how your morale increases and things get better! Choose right!"
3205,2018-09-15 22:16:38+00:00,muftimenk,Your journey is yours alone. There’s no need to look right or left to see who’s cheering you on or who’s celebrating you. Quit worrying about who’s not on your side. Keep your focus on the road ahead. You’ll get there just as the Almighty has planned it for you!
3206,2018-09-15 11:22:32+00:00,muftimenk,Learn to say no to people who mess with your head. The ones who keep doing things intentionally to upset you. The ones who always play the victim even though it’s obvious they’re wrong. The ones who expect you to prioritise them but won’t do the same for you. Avoid them!
3207,2018-09-14 19:43:18+00:00,muftimenk,"You should know by now that people will speculate, they’ll think the worst of you, they’ll judge, assume, gossip &amp; backbite. When told the truth, most won’t even bother to correct themselves. Such is the state of humankind today. Protect yourself. Stay away from such sinful acts!"
3208,2018-09-14 03:36:10+00:00,muftimenk,"Almighty. On this blessed day, protect us from the evils of this world. Grant us strength and good patience to cope with our trials. Help us surrender to Your Decree because You know what we don’t. You know what we need. You know what’s best for us!"
3209,2018-09-13 14:28:05+00:00,muftimenk,"Each day that you spend with negative thoughts, crying over what others may have done to you, feeling hopeless and that life is meaningless, is a day wasted. Pick yourself up. Learn to energise yourself. Be positive. Be strong. Be hopeful. Don’t give up on life!"
3210,2018-09-13 03:31:21+00:00,muftimenk,You may wake today thinking it’s going to be the most difficult day to get through. But the Almighty knows you’ll get by just fine. The pain will ease and the hurt will pass. It’s because nothing lasts in this world. He has promised better days ahead.
3211,2018-09-12 13:26:15+00:00,muftimenk,"Your heart is the most important organ in your body. Guard it with your life. Don’t give it to just anyone. Protect it from hatred, jealousy etc. Nurture it. Imbibe it with what’s good. Your heart will get what it prays for. Don’t think the Almighty is not aware of your heart!"
3212,2018-09-12 07:19:26+00:00,muftimenk,"It's wrong to think that your life means nothing. The Almighty has created you for a reason and instead of thinking bad and low about yourself, you must strive towards finding your purpose and why He has created you. Be confident but don’t let it turn into arrogance and pride!"
3213,2018-09-11 19:24:19+00:00,muftimenk,"If you’re tempted to share something on social media, investigate before you do. Anything you post comes from you, which means you’re responsible for it’s accuracy, even if you got it from somewhere else. Things can come back to haunt you in the most unimaginable way. Be wary."
3214,2018-09-11 04:01:10+00:00,muftimenk,"You've got to be patient in this journey called LIFE. It will make you, it will break you. You’ll meet people along the way who will render help &amp; those who will leave you by the wayside. But if you keep asking the One who made you, He will never disappoint. So never stop asking!"
3215,2018-09-10 21:45:15+00:00,muftimenk,"Whatever you do, always have the right intention. Do it solely for the sake of the Almighty and watch how He opens doors you could never have imagined before. Remember, He can make the impossible, possible. Miracles do happen. Trust Him!"
3216,2018-09-10 04:43:18+00:00,muftimenk,"Beware the toxic ""friends"" who will never compliment you. They'll never have a good word or congratulate you on your achievements. In fact, they're much more likely to kick you when you're down. It’s always about them. They’ll drain you of all your energy! Keep your distance!"
3217,2018-09-09 13:35:43+00:00,muftimenk,"We often hear people cursing their fate, wondering why it’s always them who have to suffer. Why is the Almighty always testing me? Why is He rewarding those who sin with more wealth? The truth is each one of us is tested differently. He knows what He’s doing. Press on!"
3218,2018-09-08 20:30:32+00:00,muftimenk,"All the wealth you painstakingly amass will remain here. You won’t be able to take one single thing with you. Always remember this. What are you gaining really, and at what price? Are you sacrificing your Hereafter for some glitz &amp; glamour of this world that many call luxury?"
3219,2018-09-08 19:33:28+00:00,muftimenk,"""Make a sentence with sugar in it!""

loooooooool

#reallyfunny #eastlondonmosque #thebestofpeople #respectall #BuildingBridges #muftimenk #motivationalmoments #alisharah https://t.co/uhuqws8U8a"
3220,2018-09-08 08:21:32+00:00,muftimenk,"Money is important, for sure. But you don’t have to go crazy over it. The Almighty has written it down for you, there is no need for you to lie, cheat, deceive, resort to fraud practices, abuse the rights of others just to make some extra bucks. Greed doesn’t pay!"
3221,2018-09-07 16:40:59+00:00,muftimenk,"Don't be frustrated. Be patient instead; with the Almighty and with yourself. Don’t be in such a rush. We often expect His schedule to be the same as ours! It rarely works that way. We’re in a hurry. He’s not. Remember, He’s always on time. Not a moment earlier or later!"
3222,2018-09-07 06:32:35+00:00,muftimenk,"Almighty. On this blessed day, we pray that You keep us on the straight path.  Protect us from being misled from all the lies and trickery of this world. Show us the truth as truth and allow us to follow it; and show us the wrong as wrong and allow us to avoid it! Aameen"
3223,2018-09-06 22:08:01+00:00,muftimenk,"If you want something, you can’t just sit back &amp; do nothing; you have got to work for it. When you have put in effort, exhausted your brains on how to tackle a certain problem, then rely on the Almighty for the results. If it’s meant for you, it’ll be yours!"
3224,2018-09-06 09:31:39+00:00,muftimenk,"People ask why do bad things happen to good people while all that’s good goes to the bad ones? If you dig deeper, you’ll realize that whatever happens in your life is according to the Almighty’s plan. It’ll always work out for you, be it in this world or the next! Be patient!"
3225,2018-09-05 20:35:43+00:00,muftimenk,"There will be temptations in life. But keep your heart firm on what is favoured by the Almighty. Keep yourself away from His displeasure.  He is the Provider. If you remain firm in faith, following His way, He will provide for you from sources you wouldn’t even imagine existed!"
3226,2018-09-05 07:34:10+00:00,muftimenk,Those you do good to will not only forget what you’ve done but many of them will go out of their way to harm you at some stage. It's the Almighty’s way of testing whether you were kind to them for His Pleasure or for your benefit.
3227,2018-09-04 19:16:43+00:00,muftimenk,"Many people crop, tweak, add filters &amp; manipulate their images to present an impression of how they want to be perceived. Separating reality from the online image can be tough. Often, young people end up looking harshly at themselves as a result. They think they’re failures!"
3228,2018-09-04 09:39:37+00:00,muftimenk,"Why do we lie? Is it because we’re afraid of displeasing people? Or do we lie in order to appear to be better than we really are? Examine the heart. Whatever the reason, work on it!"
3229,2018-09-03 20:19:06+00:00,muftimenk,The Almighty will give you what you need to get through every difficulty. You just have to lay your trust in Him. Pray for the best solution and the Best Planner will show you the way out!
3230,2018-09-03 13:34:30+00:00,muftimenk,There is a huge pull on you to conform to the ways of the world. You’ve got to stand strong and firm. Rise above that which is prohibited by the Almighty. Rise above the darkness! Don’t give in. The choice is yours.
3231,2018-09-03 04:35:49+00:00,muftimenk,The trouble with most people is that they call on the Almighty only after they’ve called everybody else; this is the wrong order. He’s your Creator. He knows you better than anyone else. He knows about your problem before anyone did. So let’s change the order &amp; seek Him first.
3232,2018-09-02 13:14:11+00:00,muftimenk,"The better you are, the more successful you become, the bigger you get, the more you’ll be criticized or just have nasty things said about you or even to you; anonymously online. It usually stems from jealousy. Don’t waste time responding!"
3233,2018-09-02 04:01:16+00:00,muftimenk,"Train yourself to remain polite even in the most difficult situation. Stand your ground firmly but politely. Let them curse &amp; swear. Choose to rise above cheap, verbal abuse which is widespread today. Sooner or later they’ll realize their mistake &amp; how offensive they were!"
3234,2018-09-01 14:31:27+00:00,muftimenk,"Everyone wants to succeed in life but only a few will be truly happy for your success. The truth is, people will generally only support your goals and dreams until you make it &amp; end up doing more than them. Sadly, they want to see you do good, but never better than them!"
3235,2018-09-01 04:42:34+00:00,muftimenk,"Don't be fooled and let the world tell you that when you win, you show immense strength. No. Strength does not come from winning. Your struggles develop your strengths. The more you’ve gone through hardship and trials, the stronger you become!"
3236,2018-08-31 22:20:32+00:00,muftimenk,"When you’re set on revenge and want to pay someone back, bear in mind that your actions will hurt you, not them. Learn to rise above it all. Revenge may give you a temporary high but it’s not worth it in the long term because you’re made for bigger and better things!"
3237,2018-08-31 11:06:39+00:00,muftimenk,"When you go through a difficult situation, be it the inevitable death of a loved one, the loss of a job or a mild health problem, take a deep breath and remember, nothing lasts. The Almighty won’t burden you beyond your capabilities. He’s the Only Source of Strength. Trust Him!"
3238,2018-08-31 01:30:28+00:00,muftimenk,"Almighty. On this blessed day, purify our hearts so that we don’t end up being people pleasers. Help us to realise that our original intent of doing things is to please You; not the rest of the people. Keep us focused so we don’t end up neglecting our duties towards You!"
3239,2018-08-30 12:19:46+00:00,muftimenk,"Hiding pain under a smile is not easy. It can be one of the hardest things to do. You do it when you care about others more than you do for yourself. But remember, a smile can hide so much.. fear, pain, sadness, tears. But they reflect one main thing. Strength!"
3240,2018-08-30 01:21:11+00:00,muftimenk,Don't live in regret. The past is over. Today is a new day; you are not the same person you were before. Believe that today will be better than yesterday. It’s about looking up with hope and looking forward. Look for new opportunities that the Almighty  has planned for you.
3241,2018-08-29 16:57:22+00:00,muftimenk,Remind yourself that the Almighty doesn't just tell you to do something; He guides you through it. Part of it includes getting you to be in the right place at the right time. He puts different people in your life at different times. You just have to surrender and trust Him.
3242,2018-08-29 06:38:38+00:00,muftimenk,"Be careful when choosing the kind of people you want to surround yourself with. The ones you trust the most may actually be trying to bring you down. Remember,  the saddest thing about being betrayed is that it doesn’t usually come from your enemy!"
3243,2018-08-28 20:15:10+00:00,muftimenk,"Don't let people manipulate your mind, feelings and emotions or control how you think about yourself. No one should be allowed to do that. Your thoughts are your own. It’s the most powerful thing  you have. Never give that power to someone else!"
3244,2018-08-28 13:24:35+00:00,muftimenk,"Instead of crying over missed opportunities, closed doors and detours, pause and think. It’s the Almighty’s way of protecting us from the pain and anguish not meant for us. Had He allowed it, we would have been left broken and in total despair!"
3245,2018-08-28 04:07:56+00:00,muftimenk,"It is no secret that even the strongest person gets tired at times. But that’s where patience, prayer &amp; positivity play a big role. Without any of that, you’d probably have called it quits. Keep your strength &amp; hope in the Almighty. He will reward those with beautiful patience!"
3246,2018-08-27 20:42:41+00:00,muftimenk,"We are an impatient lot. We stress ourselves out wondering when and how our goals will come together. The truth is, it’s of no use because only the Almighty knows when it’s the right time for everything to fall into place. So quit worrying and simply trust Him!"
3247,2018-08-27 04:46:18+00:00,muftimenk,"Everything in the heavens and on the earth belongs to the Almighty. So why do we feel a sense of superiority? May He remove arrogance from our hearts and teach us to be humble, always remembering Him in all that we do!"
3248,2018-08-26 21:19:48+00:00,muftimenk,"We all make mistakes. Don’t give up just because you made a mistake. The Almighty knew the mistake way before it ever happened. Instead of feeling miserable and depressed, pray. Ask Him to ease your affairs. Stop focusing on the past and keep moving forward."
3249,2018-08-26 10:20:15+00:00,muftimenk,"Train yourself not to stress over negative comments made about you on social media. In fact, don't respond. People hide behind their screens to release their frustrations. Their mean words &amp; baseless allegations say more about them than anyone else. Don't lose sleep over them."
3250,2018-08-25 22:08:41+00:00,muftimenk,The real test of sincerity is to see whether a person will help you even if he knows he will get nothing in return from you. The truth is anyone can help when there’s something to gain in return; but to help when there’s nothing to be gained shows true love &amp; a beautiful heart!
3251,2018-08-25 14:01:08+00:00,muftimenk,"We’ve all felt like a failure at times. But don’t drown in that feeling. Remember, the battles you’ve won, the setbacks you’ve overcome, the trials you’ve gone through. The Almighty promised that nothing would last. Keep hope alive &amp; carry on. He’s always watching over you!"
3252,2018-08-25 06:58:43+00:00,muftimenk,"Each time we're hurt, we tend to blame others. It's always someone else's fault. Don’t fall into that trap. Learn to be accountable. Take charge of your life and your own shortcomings. The Almighty knows the truth. Don't play the blame game."
3253,2018-08-24 19:06:48+00:00,muftimenk,"Pray for those who are struggling with difficulties that no one knows about. They hide it from the world, always smiling and people think they're actually happy. Only their faith in the Almighty keeps them going. May the Almighty grant them a way out!"
3254,2018-08-24 15:37:21+00:00,muftimenk,"I would like to congratulate His Excellency @edmnangagwa on his recent victory. We pray for harmony, stability and peace which will bring about the recovery and growth that we so desperately need in this wonderful country. All the best Cde President!"
3255,2018-08-24 04:49:13+00:00,muftimenk,"Almighty. On this blessed day, make us steadfast in our prayers &amp; acts of worship done solely for You. Grant us humility &amp; submission always, never showing off or feeling that we’re more pious than the person next to us! Protect us from being arrogant &amp; never to judge others!"
3256,2018-08-23 19:55:02+00:00,muftimenk,"Be careful how you react to those who’ve wronged you. Two wrongs do not make a right. You can’t be mean, angry or bitter &amp; expect good in return. Don’t wrong others the way they’ve wronged you. Be the better, kinder person always. Your reward is with the Almighty!"
3257,2018-08-23 08:11:49+00:00,muftimenk,"Some people will go out of their way to lie like it’s the only truth. They mislead the unsuspecting without batting an eyelid. Be careful of fake news, false information &amp; lies disguised as the truth. Always verify important information. Don’t believe everything you hear or read!"
3258,2018-08-23 02:48:22+00:00,muftimenk,"Learn to walk away from people and situations that threaten your peace of mind, self-respect, values, morals or self worth. Don’t argue with them. Don’t get into a debate with them. It’s not worth your effort. It’s also a sign of maturity."
3259,2018-08-22 16:31:59+00:00,muftimenk,"Beware the one who doesn’t retaliate when you wrong him. Instead, he raises his hands to the heavens and seeks help from the Lord of the Worlds; the most powerful! Be careful not to hurt others. If you do, quickly seek forgiveness."
3260,2018-08-21 21:28:00+00:00,muftimenk,"Wishing you a Blessed Eid-ul Adha. Eid of the Sacrifice of Prophet Abraham pbuh. Spare a thought for the less fortunate as you celebrate with family and loved ones! 
#EidMubarak #SelamatHariRayaKorban"
3261,2018-08-21 13:25:53+00:00,muftimenk,We don't need to celebrate #Eid on the same day to show unity. Unity is achieved by respecting the differences we have &amp; celebrating them. Don’t fling insults &amp; verbal abuse at those you disagree with. Show restraint &amp; tolerance. That will bring about true unity. #LoveYouAll
3262,2018-08-21 03:20:47+00:00,muftimenk,"This life is short. 
Make it a point to touch lives and hearts whenever you get the opportunity. Give, forgive and  apologise. If you find difficulty doing it, make a commitment and start on this day of Eid. Channel your energy to things that matter. #EidAlAdha"
3263,2018-08-20 09:48:46+00:00,muftimenk,"No matter what difficulties you’re facing, know that the Almighty has your back. He’s there even when things seem hopeless. He’s there even when the circumstances are darker than you ever imagined. He's there when everyone has given up on you. Place your trust in Him."
3264,2018-08-20 04:59:40+00:00,muftimenk,"Almighty. As the pilgrims gather in #Arafah on this Great Day of #Hajj, we pray that You grant them ease &amp; accept their acts of worship. May it be a day of total forgiveness for all. Aameen."
3265,2018-08-19 20:11:39+00:00,muftimenk,"What do we lack in life? We have practically all the basic necessities and more. Sadly, most of us tend to look at the few things we don't have &amp; become depressed &amp; despondent. Be careful because the Almighty doesn’t like ingratitude. He can take away anything, anytime..."
3266,2018-08-19 08:14:48+00:00,muftimenk,Some people firmly believe that we must not show kindness towards those of other faiths. This is a serious misconception. Treat all humans fairly. It is our duty to do so. May our actions always be in line with whatever pleases the Almighty!
3267,2018-08-18 21:33:31+00:00,muftimenk,"Everything is the way it is for a reason. You’ve got to believe it. You’ve got to trust the Almighty’s plan for you. Whatever’s going on in your life, the journey continues. Nothing comes to a standstill. Have faith that it will all work out in the end!"
3268,2018-08-18 13:18:17+00:00,muftimenk,"The truth is we’re becoming dissatisfied with what we have, what we see and do because, as soon as we go online, we see someone who has achieved, seen or done something better. Or at least, that’s how they’ve made it look. Don’t let social media ruin your life!"
3269,2018-08-18 05:08:42+00:00,muftimenk,"Don't bother with negative comments, insults &amp; harsh words others throw at you. Nobody knows you better than the Almighty. It’s your Creator you should be trying to please. Let Him be the judge. It doesn’t matter if you’re not everyone’s cup of tea. Some prefer other beverages."
3270,2018-08-17 23:05:08+00:00,muftimenk,"At some stage, the Almighty closes doors because it’s time to move on. The trouble is we may not see this. He knows what He’s doing. He also knows that you won’t move unlesss He creates some discomfort for you! Change is never easy! Trust Him."
3271,2018-08-17 16:02:13+00:00,muftimenk,Don't waste time engaging in sin. You have the chance to start anew every day when the Almighty returns your soul to you after sleep. It’s up to you to decide today how you want to live your life; in His pleasure or displeasure. You have a duty to fulfil. Make it a good one!
3272,2018-08-17 09:53:32+00:00,muftimenk,"On this blessed day, may the Almighty grant ease to the people of #Kerala who are experiencing massive flooding, apparently the worst in living memory. May He protect their lives and keep their homes safe from further damage. Aameen"
3273,2018-08-17 00:04:19+00:00,muftimenk,"Look back on your life &amp; think; did the Almighty not bring you through some tough times? Those difficult days you never thought you would emerge from and see the light? Not only did He get you through them, He also taught you how to do better the next time; so stop worrying!"
3274,2018-08-16 10:25:53+00:00,muftimenk,"The trouble with us today is we love to pick on people, jump on their failures &amp; criticize their faults. We do it with such passion like it’s a natural pastime. Bear in mind that it could all come back to us at any time. What goes around, comes around."
3275,2018-08-16 00:24:01+00:00,muftimenk,"Whenever you start thinking you’re such a big deal, you’ve arrived in life, you’re more superior than the next person, think of this... you’re truly nothing but a share of this earth! Humble yourself always!"
3276,2018-08-15 11:27:03+00:00,muftimenk,"Thank the Almighty for all the times He allowed you to learn things the hard way, only to remind you that He will always be the answer you need. There’s no reason to complain, whinge or whine to others about what you’re going through. Confide in Him!"
3277,2018-08-15 05:35:27+00:00,muftimenk,"Before you start commenting on whatever someone may be going through, have the sense to put yourself in that person’s shoes. Empathy is key. Be aware, be sensitive to others’ feelings, needs and concerns. Remember, life is not always about me, myself and I."
3278,2018-08-14 23:38:48+00:00,muftimenk,"Much of our frustration, anxiety, worry &amp; depression comes from the fact that we try to control things we simply cannot control. Have faith that it will work out, yes, but don’t force it to happen the way you see it happening. It will happen when the Almighty says it’ll happen."
3279,2018-08-14 16:18:04+00:00,muftimenk,"We are all broken in some ways. Bring your wounded heart to the Almighty. He will restore you. There are many people who are suffering from things they can't tell anybody, but you can cry out to Him, and talk to Him about everything. He knows you, and He cares about you."
3280,2018-08-14 08:01:09+00:00,muftimenk,"Being kind to family members is a good thing. But at the same time, we need to take care of ourselves so that we can have a healthy mindset in the long run. If your mental health is suffering from the effects of toxic family members, you should protect yourself from harm."
3281,2018-08-13 19:31:35+00:00,muftimenk,"Sometimes, we don’t realize that we’re praying for a situation that is far worse for us than what we are in at the moment. So the Almighty, through His Mercy, keeps it away from us &amp; we keep thinking our prayers are not answered! Remember, His favours are countless!"
3282,2018-08-13 10:04:07+00:00,muftimenk,"Never tire of doing good. People will take you for granted after a while. They’ll forget to thank you and acknowledge you. It will hurt but remember that at the end of the day, your reward is with the Almighty and no one else. That thought alone should keep going!"
3283,2018-08-13 00:06:59+00:00,muftimenk,We all make mistakes. Everyone of us. No exception. The Almighty has planned it in great detail. Sometimes it takes a very big mistake we make in life to transform us into the best of people. So learn to take mistakes in your stride because it’s not the end of the world.
3284,2018-08-12 14:33:12+00:00,muftimenk,"Do you have such friends; honest, sincere people who don't pretend to be perfect. They’re not harsh or judgemental. They will stand up for you behind your back and won’t backstab. They're not so common but they exist. You’re blessed if you have them in your life!"
3285,2018-08-12 08:00:15+00:00,muftimenk,"You don’t meet people by accident. The Almighty puts different people at different times in our lives for a reason. Sooner or later you’ll find out why they were a part of your life. Some will stay, some won’t. Some will strengthen you, others will test you. That’s His Plan!"
3286,2018-08-12 00:46:32+00:00,muftimenk,It's easy to wallow in self pity and look at everything that’s wrong in your life. Try this instead. Pray to the Almighty for a  fresh start in any area of your life. Let go of the old and that which is bad for your heart. Start anew. Receive the blessings He has prepared!
3287,2018-08-11 15:53:47+00:00,muftimenk,"Remember if you don’t nurture your faith, it will slowly weaken and leave you grappling with doubt. Satan will jump in at the slightest opportunity &amp; create havoc in your minds, leaving you heedless. So protect yourselves before your hearts harden."
3288,2018-08-11 08:48:53+00:00,muftimenk,"Your journey will often be distracted by people’s opinions. Don’t let it consume you. Be honest with yourself. Purify your intention. It makes it easier for you to handle what others think. Besides, it’s not your reputation the Almighty is after. He looks at your integrity."
3289,2018-08-10 20:09:48+00:00,muftimenk,Learn to distinguish truth from tale. It’s a must to verify important news and information thoroughly because people lie to get ahead in life. They don't care if you suffer as a result of their mind games. Don’t fall into their trap &amp; end up regretting it. Be alert!
