Date,User,Tweet,Like Count,Media,In Reply To User,Mentioned Users,Hashtags,Language,Outlinks,Reply Count,Retweet Count,URL,Quoted Tweet
2012-07-24 20:21:55+00:00,muftimenk,"""If love blinds one from the bad side of the beloved, then hatred blinds one from the good side of the hated!""",52,,,,,en,,1,257,https://twitter.com/muftimenk/status/227861189919645697,
2012-07-23 09:42:41+00:00,muftimenk,"Month of forgiveness to sincerely seek forgiveness, find it in your heart to forgive others & be forgiven by the Almighty.",40,,,,,en,,5,308,https://twitter.com/muftimenk/status/227337934536327168,
2012-07-22 20:56:23+00:00,muftimenk,"In marriage, humble beginnings result in more appreciated relationships that last longer in most cases.",36,,,,,en,,7,149,https://twitter.com/muftimenk/status/227145088525017088,
2012-07-22 20:55:32+00:00,muftimenk,What is the point of looking good together according to the whole world when the whole house is in disarray!,20,,,,,en,,2,94,https://twitter.com/muftimenk/status/227144874233823232,
2012-07-22 20:54:50+00:00,muftimenk,Some look for a groom who already has the world at his fingertips to be a trophy on his arm to show the world how good they look together!,19,,,,,en,,1,108,https://twitter.com/muftimenk/status/227144695623602176,
2012-07-22 20:53:05+00:00,muftimenk,Marriage is a very great sacrifice & a major adjustment is required for it to be blissful.,63,,,,,en,,1,254,https://twitter.com/muftimenk/status/227144258073817088,
2012-07-22 20:52:49+00:00,muftimenk,A growing number of young do not realise that marriage is not a perpetual honeymoon.,28,,,,,en,,2,141,https://twitter.com/muftimenk/status/227144187894710273,
2012-07-21 22:09:33+00:00,muftimenk,Surprising how we can fast so well bearing every second in mind but we tend to ignore the the same Creator when it comes to other matters!,18,,,,,en,,4,111,https://twitter.com/muftimenk/status/226801113666551809,
2012-07-21 22:09:17+00:00,muftimenk,"Whenever we want to do something He has prohibited, we stop immediately & whenever we find an instruction of His, we engage immediately.",12,,,,,en,,1,46,https://twitter.com/muftimenk/status/226801044796100610,
2012-07-21 22:09:04+00:00,muftimenk,If we applied that to all the instructions of the Almighty we would achieve true piety.,16,,,,,en,,2,55,https://twitter.com/muftimenk/status/226800989167046657,
2012-07-21 22:08:43+00:00,muftimenk,We break the fast the moment we are instructed to eat & we start the fast each morning the moment we should stop eating!,10,,,,,en,,2,51,https://twitter.com/muftimenk/status/226800901636096001,
2012-07-20 15:28:29+00:00,muftimenk,"4. Expect goodness no matter how many tests u may face. 
5. Be generous even if u feel a slight loss. 
6. Smile, even if ur heart may be sad",109,,,,,en,,2,319,https://twitter.com/muftimenk/status/226337792958013441,
2012-07-20 15:27:35+00:00,muftimenk,"2. Combat worry by having hope in the Almighty and praying excessively. 
3. Live simply no matter how high your status may rise.",98,,,,,en,,2,270,https://twitter.com/muftimenk/status/226337566121672704,
2012-07-20 15:27:01+00:00,muftimenk,"Six rules of happiness:
1. Don't hate others simply because they have wronged you.",103,,,,,en,,2,323,https://twitter.com/muftimenk/status/226337423196561408,
2012-07-19 22:00:24+00:00,muftimenk,"Seriously keep asking, ""How can I improve as a spouse, parent, child, sibling, friend, colleague, employer etc?""",23,,,,,en,,3,109,https://twitter.com/muftimenk/status/226074033400213507,
2012-07-19 21:59:58+00:00,muftimenk,"As the month of fasting commences, let us focus on what needs changing in OUR lives to make us the best of people, closest to the Almighty.",37,,,,,en,,5,261,https://twitter.com/muftimenk/status/226073926281867264,
2012-07-19 09:06:29+00:00,muftimenk,May the Almighty help us control our tongues & may He bless us all.,23,,,,,en,,10,125,https://twitter.com/muftimenk/status/225879271187550208,
2012-07-19 09:05:57+00:00,muftimenk,Not only should we think before we speak but we should abstain from that which has no benefit in it.,22,,,,,en,,1,91,https://twitter.com/muftimenk/status/225879137045331969,
2012-07-19 09:05:11+00:00,muftimenk,People have regretted their utterances more than their silence.,25,,,,,en,,1,99,https://twitter.com/muftimenk/status/225878942907781122,
2012-07-19 09:04:51+00:00,muftimenk,A true believer should either utter that which is beneficial or remain silent.,22,,,,,en,,2,97,https://twitter.com/muftimenk/status/225878859445313536,
2012-07-18 22:19:22+00:00,muftimenk,"The consequence of some of our deeds and actions that seem so easy to fulfil, may be our downfall, loss or destruction.",11,,,,,en,,0,40,https://twitter.com/muftimenk/status/225716419650797568,
2012-07-18 22:18:56+00:00,muftimenk,Nothing that crosses our minds or is easy to do should be done until we carefully study the consequences.,14,,,,,en,,2,54,https://twitter.com/muftimenk/status/225716307830652928,
2012-07-17 22:50:10+00:00,muftimenk,The sacrifices we make to become the best of people and gain closeness to Him will always be recorded in our book of good deeds.,18,,,,,en,,2,90,https://twitter.com/muftimenk/status/225361782271778816,
2012-07-17 22:49:56+00:00,muftimenk,"Within ourselves, we should never stop striving to get closer to Him and never give up.",26,,,,,en,,3,81,https://twitter.com/muftimenk/status/225361724897902592,
2012-07-17 22:49:16+00:00,muftimenk,Never under-estimate how close someone can be to their Maker and never discourage anyone or make them feel they have not achieved anything.,29,,,,,en,,1,140,https://twitter.com/muftimenk/status/225361553422163969,
2012-07-17 22:48:41+00:00,muftimenk,The Almighty can grant a higher status to those who may not have achieved as much but have struggled and sacrificed much more.,15,,,,,en,,1,74,https://twitter.com/muftimenk/status/225361410694189057,
2012-07-17 22:47:02+00:00,muftimenk,"Some have come a long way, working very hard on difficult issues, whilst others are fortunate not to have tasted the same difficult path.",12,,,,,en,,1,72,https://twitter.com/muftimenk/status/225360993629388801,
2012-07-17 22:45:45+00:00,muftimenk,"As each one of us strives to achieve the Pleasure of the Almighty, none knows the struggle and sacrifice of the other in the process.",18,,,,,en,,1,62,https://twitter.com/muftimenk/status/225360668923138048,
2012-07-16 19:48:06+00:00,muftimenk,"The secret is to develop our faith in the Almighty & His Mercy, be thankful for what we have & look  at those who are in a worse situation.",28,,,,,en,,4,114,https://twitter.com/muftimenk/status/224953574554214401,
2012-07-16 19:46:41+00:00,muftimenk,Some never stop complaining whilst others come across very content although they may be going through an even greater test. The secret is...,11,,,,,en,,1,50,https://twitter.com/muftimenk/status/224953218625585154,
2012-07-16 19:45:56+00:00,muftimenk,Nobody on earth can claim to have no trials or hardships. The difference is mainly connected to how each one deals with his or her tests.,17,,,,,en,,1,84,https://twitter.com/muftimenk/status/224953029525381121,
2012-07-16 19:44:29+00:00,muftimenk,"Whenever we go through hardship, long or short term, we tend to become totally oblivious of the countless bounties of the Almighty upon us.",9,,,,,en,,1,64,https://twitter.com/muftimenk/status/224952665560465408,
2012-07-16 19:40:33+00:00,muftimenk,"If we count the favours of the Almighty upon us and ponder over them carefully, they will eclipse the difficulties we may be facing.",21,,,,,en,,1,66,https://twitter.com/muftimenk/status/224951677030121472,
2012-07-15 18:52:51+00:00,muftimenk,"Thank the Almighty & remember that the truly beautiful r those with the best hearts & deeds. So purify your heart, be kind & do good deeds.",45,,,,,en,,2,125,https://twitter.com/muftimenk/status/224577282721841153,
2012-07-15 18:51:57+00:00,muftimenk,The Almighty does not look at our features or finances but looks at our hearts and deeds.,22,,,,,en,,1,99,https://twitter.com/muftimenk/status/224577055239573504,
2012-07-15 18:50:59+00:00,muftimenk,"Parents who call their children ""ugly"" even jokingly, cause untold suffering with long term negative effects upon them.",17,,,,,en,,2,101,https://twitter.com/muftimenk/status/224576812099973120,
2012-07-15 18:50:00+00:00,muftimenk,"Every person, no matter what they look like, will always have someone who finds them attractive. So never think you are ugly.",30,,,,,en,,3,147,https://twitter.com/muftimenk/status/224576564430503937,
2012-07-15 18:49:20+00:00,muftimenk,"The Almighty has created us with different likes & dislikes, inclinations & disinclinations.",9,,,,,en,,1,53,https://twitter.com/muftimenk/status/224576396905807872,
2012-07-15 18:48:33+00:00,muftimenk,"Nobody is ever ""ugly"". We are all uniquely created, designed by the Almighty individually.",23,,,,,en,,2,157,https://twitter.com/muftimenk/status/224576200524308480,
2012-07-15 11:53:59+00:00,muftimenk,When we have to correct our children we should do so lovingly & in the best manner possible.,46,,,,,en,,2,138,https://twitter.com/muftimenk/status/224471873340186624,
2012-07-15 11:53:10+00:00,muftimenk,Praising our children & telling them how important they are to us boosts their confidence & helps in good character building.,31,,,,,en,,1,109,https://twitter.com/muftimenk/status/224471668872052737,
2012-07-15 11:49:39+00:00,muftimenk,Belittling children results in low self esteem and psychological disorders or complexes which cause irresponsible behaviour and bad habits.,22,,,,,en,,2,102,https://twitter.com/muftimenk/status/224470783660003328,
2012-07-15 11:48:44+00:00,muftimenk,When we constantly belittle our children there comes a time when they begin to believe whatever we have said.,19,,,,,en,,2,54,https://twitter.com/muftimenk/status/224470551492706304,
2012-07-14 22:31:05+00:00,muftimenk,"Overreacting when faced with any situation can create a huge mountain from a tiny mole hill, so always react sensibly.",39,,,,,en,,4,147,https://twitter.com/muftimenk/status/224269814443679746,
2012-07-14 13:42:29+00:00,muftimenk,"""Be like walking feet. The foot infront has no pride & the foot behind is not ashamed because both know, their situation will change.""",84,,,,,en,,6,295,https://twitter.com/muftimenk/status/224136787768000512,
2012-07-13 17:10:51+00:00,muftimenk,"Those who get up very late each day, allowing laziness to overpower them would have their share of obstacles & negativities as a result.",39,,,,,en,,2,129,https://twitter.com/muftimenk/status/223826838106030080,
2012-07-13 17:09:31+00:00,muftimenk,"Those who unnecessarily or habitually delay going to bed may not realise the harm to their mental, physical, spiritual & social well being.",29,,,,,en,,3,103,https://twitter.com/muftimenk/status/223826502100336640,
2012-07-13 17:02:24+00:00,muftimenk,Above that we will be recompensed in an even better way in the hereafter.,2,,,,,en,,1,14,https://twitter.com/muftimenk/status/223824710348185601,
2012-07-13 17:02:04+00:00,muftimenk,Let US start the trend! The reward will be felt almost immediately.,1,,,,,en,,1,14,https://twitter.com/muftimenk/status/223824629200982017,
2012-07-13 17:01:50+00:00,muftimenk,"Never wait for others to be kind to us before we are, be it at home or elsewhere.",17,,,,,en,,2,64,https://twitter.com/muftimenk/status/223824569302138881,
2012-07-13 17:01:38+00:00,muftimenk,In fact if each individual excels in kindness we will be surrounded by the most wonderful people living in the ideal home or society.,9,,,,,en,,0,39,https://twitter.com/muftimenk/status/223824520597872641,
2012-07-13 17:01:24+00:00,muftimenk,Acts of kindness will always return to us in a greater way!,18,,,,,en,,3,85,https://twitter.com/muftimenk/status/223824461894393857,
2012-07-13 12:30:19+00:00,muftimenk,The greatest achievement is to attain the Pleasure of the Almighty!,19,,,,,en,,1,67,https://twitter.com/muftimenk/status/223756239325249536,
2012-07-13 12:30:07+00:00,muftimenk,"Our aim should be to improve in all ways possible, as much as possible, in the shortest time possible.",22,,,,,en,,2,61,https://twitter.com/muftimenk/status/223756189643718656,
2012-07-13 12:29:54+00:00,muftimenk,"We are also taught to learn from history & mistakes of others so that we don't repeat the mistakes they made, resulting in our downfall.",12,,,,,en,,1,51,https://twitter.com/muftimenk/status/223756136250212352,
2012-07-13 12:28:32+00:00,muftimenk,It is very important to learn from our mistakes & never to fall into the same pit again.,19,,,,,en,,3,95,https://twitter.com/muftimenk/status/223755790371131394,
2012-07-12 22:11:22+00:00,muftimenk,Such opportunities may never return so have the courage to make the most of them!,2,,,,,en,,3,42,https://twitter.com/muftimenk/status/223540079572946944,
2012-07-12 22:11:07+00:00,muftimenk,"When visiting a noble city or entering a blessed month, the losers are those who don't attain forgiveness & change their entire lives!",10,,,,,en,,1,57,https://twitter.com/muftimenk/status/223540015869870081,
2012-07-12 22:09:17+00:00,muftimenk,Not all days of the week are equal & not all months of the year are the same.,4,,,,,en,,1,30,https://twitter.com/muftimenk/status/223539553821130752,
2012-07-12 22:09:02+00:00,muftimenk,"Just like all places are not equal spiritually, all times are also not equal.",1,,,,,en,,2,14,https://twitter.com/muftimenk/status/223539492697546752,
2012-07-12 11:04:17+00:00,muftimenk,True dreams mostly recur during the last third of the night.,18,,,,,en,,5,69,https://twitter.com/muftimenk/status/223372203318706176,
2012-07-12 11:03:16+00:00,muftimenk,"Upon seeing a bad dream we should seek the Almighty's protection from Satan, give out a little charity, and not relate it unnecessarily.",16,,,,,en,,3,54,https://twitter.com/muftimenk/status/223371945062842370,
2012-07-12 11:01:53+00:00,muftimenk,"We should not overreact to a dream, becoming engrossed in it as though our lives rotate around it.",5,,,,,en,,1,44,https://twitter.com/muftimenk/status/223371595467599872,
2012-07-12 11:00:22+00:00,muftimenk,"Dreams are a gift of the Almighty & are mostly a replay of our thoughts, deeds, worries or experiences.",15,,,,,en,,2,63,https://twitter.com/muftimenk/status/223371214939373569,
2012-07-11 16:27:31+00:00,muftimenk,It is easy to break the hearts of others or hurt their feelings but not as easy to bear the consequences later on.,54,,,,,en,,2,191,https://twitter.com/muftimenk/status/223091156936966146,
2012-07-11 16:15:26+00:00,muftimenk,"Instead of waiting for sickness, poverty, calamity, loss etc before praying for help, we should constantly be seeking protection from them.",23,,,,,en,,1,87,https://twitter.com/muftimenk/status/223088116326600705,
2012-07-11 11:26:25+00:00,muftimenk,Ensuring that our children respect those whom we have employed is a quality of true believers.,12,,,,,en,,0,43,https://twitter.com/muftimenk/status/223015382376656897,
2012-07-11 08:11:46+00:00,muftimenk,Looking forward to attending the opening of the Masjid in Nairobi tomorrow in shaa Allah.,3,,,,,en,,9,15,https://twitter.com/muftimenk/status/222966400132718592,
2012-07-10 16:29:58+00:00,muftimenk,Mutual appreciation encourages us to engage in further goodness & enhances the bond of families & communities etc. So be appreciative.,10,,,,,en,,1,66,https://twitter.com/muftimenk/status/222729384421892096,
2012-07-10 16:28:17+00:00,muftimenk,Those who are quick to forget kindness by others will not be shown kindness when it is most needed.,18,,,,,en,,0,94,https://twitter.com/muftimenk/status/222728962621718528,
2012-07-10 16:27:07+00:00,muftimenk,"""Jazakumullahu khairan"" is a powerful statement of appreciation,  meaning ""May the Almighty recompense you with goodness"".",384,,,,,en,,12,360,https://twitter.com/muftimenk/status/222728667686637568,
2012-07-10 16:26:31+00:00,muftimenk,We should never forget to express gratitude & thanks in appreciation to those who have been kind to us or benefitted us in any way.,22,,,,,en,,1,117,https://twitter.com/muftimenk/status/222728519040507904,
2012-07-09 17:02:03+00:00,muftimenk,"Without tolerating others, we would lead a lonely life full of hatred and enmity.
The exception is when our rights are being trampled upon.",19,,,,,en,,2,84,https://twitter.com/muftimenk/status/222375070935433216,
2012-07-09 17:00:50+00:00,muftimenk,"No two people can ever be identical in their views, beliefs, feelings, inclinations, habits, decisions etc all at once. Learn to tolerate..",40,,,,,en,,1,179,https://twitter.com/muftimenk/status/222374768333176832,
2012-07-09 16:59:13+00:00,muftimenk,There is no need to be abusive & insulting when we disagree with one another. We actually have much more in common than a few differences.,28,,,,,en,,1,113,https://twitter.com/muftimenk/status/222374360227385344,
2012-07-09 16:56:16+00:00,muftimenk,"Allowing each person his or her view, giving them their freedom within the limits of the Almighty would solve many of our problems.",15,,,,,en,,1,59,https://twitter.com/muftimenk/status/222373617680388097,
2012-07-09 16:56:02+00:00,muftimenk,"Controlling & dominating the lives of others, imposing our views on them is the root cause of many bitter feuds & disputes.",18,,,,,en,,0,68,https://twitter.com/muftimenk/status/222373559190814722,
2012-07-08 18:39:54+00:00,muftimenk,Let's become the best dads possible who bring our children up in the best possible way by the Help of the Almighty!,14,,,,,en,,1,50,https://twitter.com/muftimenk/status/222037309695066112,
2012-07-08 18:39:04+00:00,muftimenk,"When the father of the home is irresponsible, the entire home is affected negatively and the future of the children is at stake.",20,,,,,en,,1,84,https://twitter.com/muftimenk/status/222037100214759425,
2012-07-08 18:38:26+00:00,muftimenk,The Almighty instills the respect of a father in the eyes of the children but his actions either build upon it or destroy it as time passes.,20,,,,,en,,2,63,https://twitter.com/muftimenk/status/222036940831211520,
2012-07-08 18:37:12+00:00,muftimenk,"The role of a father to protect the family & instill spirituality, values & morals can only be fulfilled correctly if he is responsible.",22,,,,,en,,2,67,https://twitter.com/muftimenk/status/222036630838579201,
2012-07-08 18:34:41+00:00,muftimenk,"Father's who r loving, caring &  patient, who spend max time with their families & strive to be rolemodels are the greatest asset to a home.",29,,,,,en,,0,134,https://twitter.com/muftimenk/status/222035997909716992,
2012-07-08 10:59:41+00:00,muftimenk,Marriage is a lifetime commitment. Hence choosing the correct spouse is one of the most important aspects of our lives.,72,,,,,en,,4,239,https://twitter.com/muftimenk/status/221921492470988801,
2012-07-07 21:01:26+00:00,muftimenk,Those who aim to please the Creator will always be pleased BY Him. He never lets us down but we let ourselves down by engaging in sin.,25,,,,,en,,4,104,https://twitter.com/muftimenk/status/221710538319732736,
2012-07-07 21:00:44+00:00,muftimenk,"Never lose hope in the Mercy of the Almighty, as He knows when it is best for us to get what we want, if it is good for us.",35,,,,,en,,4,147,https://twitter.com/muftimenk/status/221710364834934784,
2012-07-07 21:00:13+00:00,muftimenk,"Repeating a call constantly is a GREAT act of worship. One day, when the time is right, we will get what we had been asking for all along.",25,,,,,en,,0,63,https://twitter.com/muftimenk/status/221710234446606336,
2012-07-07 20:59:22+00:00,muftimenk,The Almighty answers every call of ours as long as we don't lose hope. We must continue seeking enthusiastically even if it means for years.,38,,,,,en,,0,101,https://twitter.com/muftimenk/status/221710020587433985,
2012-07-06 14:48:23+00:00,muftimenk,All human beings err and should be given a reasonable chance to repent on their own.,20,,,,,en,,0,61,https://twitter.com/muftimenk/status/221254269976842241,
2012-07-06 14:47:44+00:00,muftimenk,"Those spying may mistaken innocence for guilt in their desire to ""find"" something.",10,,,,,en,,0,46,https://twitter.com/muftimenk/status/221254107166556160,
2012-07-06 14:44:53+00:00,muftimenk,Spying on people creates discord and disunity. It can cause damage to an otherwise good relationship.,8,,,,,en,,3,54,https://twitter.com/muftimenk/status/221253389189775361,
2012-07-06 14:44:14+00:00,muftimenk,Spying & eavesdropping are major sins. Generally people's private lives are between them and the Almighty & they are answerable to Him.,19,,,,,en,,1,73,https://twitter.com/muftimenk/status/221253225502871552,
2012-07-05 16:31:22+00:00,muftimenk,Breaking an impasse requires the genuine desire by both sides to move forward leaving stubbornness & intolerance behind.,5,,,,,en,,1,28,https://twitter.com/muftimenk/status/220917797478342656,
2012-07-05 16:30:17+00:00,muftimenk,Sometimes the solution to a problem is more desperately needed than proving who is right or wrong.,14,,,,,en,,1,68,https://twitter.com/muftimenk/status/220917527126089729,
2012-07-05 16:29:31+00:00,muftimenk,Stubbornness & intolerance can create an impasse that leads to the avoidable break up of good relations & reach levels of hatred.,9,,,,,en,,0,62,https://twitter.com/muftimenk/status/220917334368452609,
2012-07-05 08:23:00+00:00,muftimenk,"""A moment of patience in a moment of anger can save a thousand moments of regret."" Quote of the day.",68,,,,,en,,4,323,https://twitter.com/muftimenk/status/220794896607485952,
2012-07-05 04:27:31+00:00,muftimenk,"When we let our emotions rise above our minds, we are more prone to make haste in saying or doing things we would later regret.",52,,,,,en,,2,253,https://twitter.com/muftimenk/status/220735634833289216,
2012-07-04 18:16:32+00:00,muftimenk,"In our rush, at times we miss the point being made and our mind hastens to all sorts of conclusions.",12,,,,,en,,1,72,https://twitter.com/muftimenk/status/220581876434345985,
2012-07-03 19:33:23+00:00,muftimenk,"Re dressing & morals it is said,  ""The acceptable nowadays was unacceptable before, and the unacceptable now will be acceptable in future.""",10,,,,,en,,2,81,https://twitter.com/muftimenk/status/220238831654416384,
2012-07-02 16:29:25+00:00,muftimenk,"""Do not spoil what you HAVE by desiring what you don't HAVE, for what you HAVE is desired by many around the world who don't HAVE.""",77,,,,,en,,2,303,https://twitter.com/muftimenk/status/219830145635188739,
2012-07-02 06:12:33+00:00,muftimenk,"The worst people are those who are the sweetest to your face yet as soon as you turn, they are the biggest back stabbers.",69,,,,,en,,6,345,https://twitter.com/muftimenk/status/219674906357547009,
2012-07-01 18:54:29+00:00,muftimenk,We have a right to correct others but remember that they have a right to correct us too. Always be open to correction.,28,,,,,en,,1,117,https://twitter.com/muftimenk/status/219504263045459969,
2012-06-30 22:19:03+00:00,muftimenk,"Whether more or less, whatever we choose to serve our guests must be from the depth of our hearts and never to show off.",17,,,,,en,,3,59,https://twitter.com/muftimenk/status/219193358969602048,
2012-06-30 22:17:41+00:00,muftimenk,"When people visit us although we should honour them, we do not ""have"" to prepare sophisticated meals & fries etc all the time.",8,,,,,en,,0,34,https://twitter.com/muftimenk/status/219193012075499520,
2012-06-30 22:16:11+00:00,muftimenk,"We should not allow those we visit to prepare snacks or meals for us when they are busy, sickly or in a rush to go somewhere.",7,,,,,en,,0,33,https://twitter.com/muftimenk/status/219192637289267204,
2012-06-30 22:15:01+00:00,muftimenk,"Visiting others unannounced, sittin too long, asking too many questions, speaking too loudly, allowing our children to run amok is unethical",15,,,,,en,,2,58,https://twitter.com/muftimenk/status/219192341393711104,
2012-06-30 22:11:50+00:00,muftimenk,"When visiting the homes of family members, relatives, friends or others we must never be a burden upon them.",11,,,,,en,,0,44,https://twitter.com/muftimenk/status/219191542437519361,
2012-06-30 04:55:46+00:00,muftimenk,We have a right to correct others but remember that they have a right to correct us too. Always be open to correction.,34,,,,,en,,3,202,https://twitter.com/muftimenk/status/218930806243069952,
2012-06-29 17:17:29+00:00,muftimenk,May the Almighty strengthen our resolve to be regular in fulfilling our good deeds even if they are little. Aameen,17,,,,,en,,5,68,https://twitter.com/muftimenk/status/218755077207367680,
2012-06-29 17:17:03+00:00,muftimenk,"Do not be from those who have a tendency to start off something really good, but give up after a while. Be strong and keep going.",29,,,,,en,,1,99,https://twitter.com/muftimenk/status/218754966943301633,
2012-06-29 17:16:29+00:00,muftimenk,"Regularity or punctuality upon little deeds, is much more rewarding than huge deeds that are not fulfilled except haphazardly.",10,,,,,en,,0,31,https://twitter.com/muftimenk/status/218754824970321922,
2012-06-29 17:15:54+00:00,muftimenk,Never underestimate the reward of punctuality upon a small deed that is very easy to fulfill or achieve.,8,,,,,en,,0,31,https://twitter.com/muftimenk/status/218754679650258944,
2012-06-29 17:14:01+00:00,muftimenk,"""The best of deeds are those carried out regularly even if they are little deeds. "" Hadith",17,,,,,en,,1,80,https://twitter.com/muftimenk/status/218754206700548098,
2012-06-28 17:22:52+00:00,muftimenk,"Always be conscious of how you come across to others, ensuring politeness and humility with all.",24,,,,,en,,3,97,https://twitter.com/muftimenk/status/218394045393809409,
2012-06-28 17:19:25+00:00,muftimenk,"Pride, haughtiness and ego can easily make a person become the most disliked by those who live, work or interact with him or her.",25,,,,,en,,1,81,https://twitter.com/muftimenk/status/218393176610848771,
2012-06-28 17:15:31+00:00,muftimenk,When the pride of a person prevents him from acknowledging a fault or seeking forgiveness then the hope of solving matters diminishes.,17,,,,,en,,0,88,https://twitter.com/muftimenk/status/218392195022077953,
2012-06-27 15:55:52+00:00,muftimenk,"""The less god consciousness a person has the more impossible it becomes to have any dealings with him."" Author Unknown",12,,,,,en,,0,60,https://twitter.com/muftimenk/status/218009763752054784,
2012-06-26 21:51:06+00:00,muftimenk,Those who do not write down matters of importance stand to lose much so don't take the issue of writing things down lightly.,8,,,,,en,,2,28,https://twitter.com/muftimenk/status/217736772745048066,
2012-06-26 21:48:10+00:00,muftimenk,"Writing things down properly prevents dispute & confusion caused by forgetfulness, ignorance or mischief.",7,,,,,en,,0,20,https://twitter.com/muftimenk/status/217736035709366272,
2012-06-26 21:47:13+00:00,muftimenk,"Don't feel mistrusted when asked to sign a document clarifying matters of ownership, agreements reached or monies paid, received or owed etc",5,,,,,en,,0,10,https://twitter.com/muftimenk/status/217735795384139776,
2012-06-26 21:45:58+00:00,muftimenk,"Never delay to write down exactly what belongs to whom, even in the case of siblings, children, close friends or spouses.",3,,,,,en,,0,10,https://twitter.com/muftimenk/status/217735480291241985,
2012-06-26 21:45:17+00:00,muftimenk,"Disputes erupt even between closest family members, when we have not written down our agreements, loans, precise shares in businesses etc",2,,,,,en,,0,16,https://twitter.com/muftimenk/status/217735309645979648,
2012-06-25 22:04:29+00:00,muftimenk,To avoid distortions it is wise to choose a name that will be pronounced with ease by the community the child will grow up in.,8,,,,,en,,3,41,https://twitter.com/muftimenk/status/217377750711934977,
2012-06-25 22:02:54+00:00,muftimenk,Some parents ignorantly choose names that have a bad meaning just because it sounds good. The child then grows up being called a bad name.,2,,,,,en,,1,59,https://twitter.com/muftimenk/status/217377352865427460,
2012-06-25 22:01:37+00:00,muftimenk,When naming our children we should ensure a beautiful meaning rather than an exotic sounding name void of meaning.,6,,,,,en,,1,95,https://twitter.com/muftimenk/status/217377032068268032,
2012-06-25 22:01:00+00:00,muftimenk,Parents are responsible to give their children the best names possible.,6,,,,,en,,1,42,https://twitter.com/muftimenk/status/217376877160038402,
2012-06-24 21:03:39+00:00,muftimenk,"If you lose a friend because you could not or did not help him financially, he is not a true friend. His friendship is material.",27,,,,,en,,2,123,https://twitter.com/muftimenk/status/217000054844694528,
2012-06-24 20:59:03+00:00,muftimenk,"The closest friends are those who are upright, honest & open with one another, assisting where possible & understanding when turned down.",31,,,,,en,,3,154,https://twitter.com/muftimenk/status/216998897883680772,
2012-06-24 20:57:54+00:00,muftimenk,"A wise man said, ""If you lend money to a friend, make sure your heart is big enough to write it off when it clashes with the friendship.""",35,,,,,en,,1,87,https://twitter.com/muftimenk/status/216998607847555074,
2012-06-24 20:57:19+00:00,muftimenk,"It is better to give a non returnable gift in order to help, than risk the friendship by the disputes that follow most loans to friends.",3,,,,,en,,2,37,https://twitter.com/muftimenk/status/216998461319548928,
2012-06-24 20:56:08+00:00,muftimenk,"Although some do pay back, many do not do so or are unable to pay back loans to their friends, causing a major dispute.",2,,,,,en,,2,19,https://twitter.com/muftimenk/status/216998163498803200,
2012-06-24 20:55:26+00:00,muftimenk,Lending money to a friend is one of the most common ways of ultimate termination of that friendship.,8,,,,,en,,1,42,https://twitter.com/muftimenk/status/216997985479954432,
2012-06-24 20:54:37+00:00,muftimenk,Many people have lost their closest friends after trying to help them by lending them money.,4,,,,,en,,2,26,https://twitter.com/muftimenk/status/216997780340748289,
2012-06-24 08:04:30+00:00,muftimenk,Many have regretted allowing others access to their hearts and minds.,32,,,,,en,,2,121,https://twitter.com/muftimenk/status/216803975960338432,
2012-06-24 03:14:54+00:00,muftimenk,The only exception is revelation from the Almighty via His Messenger pbuh. Many have regretted allowing others access their hearts & minds.,7,,,,,en,,0,39,https://twitter.com/muftimenk/status/216731094102458369,
2012-06-24 03:14:17+00:00,muftimenk,"To lead a happy life & ensure success in the hereafter too, we should never allow our heart and mind to be controlled by others.",21,,,,,en,,0,102,https://twitter.com/muftimenk/status/216730940116959233,
2012-06-24 03:13:11+00:00,muftimenk,The heart & mind are connected in an amazing way. They are a very powerful gift of the Almighty through which He tests us.,15,,,,,en,,0,70,https://twitter.com/muftimenk/status/216730664010125312,
2012-06-22 21:59:42+00:00,muftimenk,"Without the poor, the rich would not be able to give a charity or make a donation so let us appreciate one another.",13,,,,,en,,3,71,https://twitter.com/muftimenk/status/216289383379243009,
2012-06-22 21:59:22+00:00,muftimenk,Never feel we are doing them a favor but rather that the Almighty has blessed us to have that need made apparent to us.,6,,,,,en,,0,34,https://twitter.com/muftimenk/status/216289300503998464,
2012-06-22 21:57:29+00:00,muftimenk,Whenever we give charity to a good cause we should consider it a blessing to have been able to give!,6,,,,,en,,0,57,https://twitter.com/muftimenk/status/216288827663331328,
2012-06-22 11:08:45+00:00,muftimenk,My twitter account was hacked earlier today but alhamdulillah we managed to retrieve it & delete offensive tweets. Pls delete the retweets.,14,,,,,en,,11,73,https://twitter.com/muftimenk/status/216125567475515392,
2012-06-21 10:02:44+00:00,muftimenk,"If we accuse others of wicthcraft, in no time we will be accused of the same. Satan's goal is to create enmity within families & others.",10,,,,,en,,1,65,https://twitter.com/muftimenk/status/215746566164725762,
2012-06-21 10:01:44+00:00,muftimenk,"Satan makes us blame innocent people especially family members, of having engaged in witchcraft. Such an accusation is a major sin.",7,,,,,en,,4,64,https://twitter.com/muftimenk/status/215746313407574016,
2012-06-21 10:00:50+00:00,muftimenk,"Rather than witchcraft in most cases, it is due to our distance from the Almighty, a medical problem or our dietary habits.",7,,,,,en,,0,34,https://twitter.com/muftimenk/status/215746089511436288,
