,Date,User,Tweet
7391,2014-01-15 22:05:07+00:00,muftimenk,"If we're not mindful of the fact that we're living in an age of electonically assisted rumour, slander and gossip, we can get sucked in too."
7392,2014-01-15 17:31:41+00:00,muftimenk,"By being calm when speaking to those who are yelling, you easily gain the upper hand."
7393,2014-01-15 09:17:56+00:00,muftimenk,"If the Almighty covers a person whilst sinning, what makes us think He will expose him whilst repenting."
7394,2014-01-15 04:28:23+00:00,muftimenk,Amazing. The Almighty knows what we are asking for better than we can word it and in fact even before we word it.
7395,2014-01-14 22:07:31+00:00,muftimenk,When we earn through the wrong means we spend on the wrong things.
7396,2014-01-14 08:27:04+00:00,muftimenk,"Successful are those who work hard to promote goodness without attacking others as that is a sign of insecurity, inferiority or failure."
7397,2014-01-13 23:38:31+00:00,muftimenk,"#WorldHijabDay - 1st Feb
Awareness &amp; Education
http://t.co/R0W6o52Khj
http://t.co/ujP1MsguD2
http://t.co/Yx9PYhTWxa http://t.co/70hqzhj2Y1"
7398,2014-01-13 23:02:51+00:00,muftimenk,"World Hijab Day - 1st February
By Mufti Ismail Menk

With some countries having banned the hijab and others... http://t.co/YR1a1lZ7z7"
7399,2014-01-13 20:18:26+00:00,muftimenk,Can you give away to charity all the clothing and items you haven't made use of in a while? Try it and see how good you feel. #bigheart
7400,2014-01-13 17:25:27+00:00,muftimenk,A sign of goodness of the heart is when we share the pain of others and reach out to them without knowing them personally.
7401,2014-01-12 23:10:45+00:00,muftimenk,"You don't know the true colours of a person until you live with them, travel with them or have dealings with them."
7402,2014-01-12 13:24:53+00:00,muftimenk,Do not let the huge mansions of others make you lose appreciation of your little hut.
7403,2014-01-12 04:31:33+00:00,muftimenk,Quality is preferred over quantity in our deeds and acts of worship.
7404,2014-01-11 21:15:09+00:00,muftimenk,"The height of ignorance is he who does not know, but believes that he knows best. Even stranger, are those who follow him."
7405,2014-01-11 12:29:12+00:00,muftimenk,Free yourself from two things: Living beyond your means and buying what you do not need.
7406,2014-01-11 05:24:12+00:00,muftimenk,"Our bodies are entrusted to us by the Almighty for a short time, so let's be responsible and take good care of them."
7407,2014-01-10 19:13:53+00:00,muftimenk,"Be generous, for a droplet of charity reaps an ocean of reward."
7408,2014-01-10 09:47:38+00:00,muftimenk,It takes hard work and a great sacrifice from both sides to make a marriage work.
7409,2014-01-09 22:34:59+00:00,muftimenk,Build your relationship with the Almighty through enhancing the quality of your prayer and feel the greatest contentment ever.
7410,2014-01-09 17:03:34+00:00,muftimenk,"If a human being closes one door upon you, trust the Almighty to open another ten doors for you."
7411,2014-01-09 01:02:03+00:00,muftimenk,"""I'm sorry"" and ""Thank you"" are powerful words that the weak keep avoiding."
7412,2014-01-08 04:33:08+00:00,muftimenk,Good people see the good in others whereas the evil can see nothing besides what they mirror.
7413,2014-01-07 23:32:13+00:00,muftimenk,I cannot understand how some people believe they must be unkind and unjust to those of other faiths and sects.
7414,2014-01-07 18:19:51+00:00,muftimenk,It doesn't mean that just because people belong to other faiths or sects that we should be unkind or unjust to them.
7415,2014-01-07 12:57:09+00:00,muftimenk,"Leaving Makkah with a heavy heart, praying that the Almighty give every one of you the opportunity to visit this most blessed place. Aameen"
7416,2014-01-07 10:42:55+00:00,muftimenk,"Zayd Dada has gone missing whilst mountain climbing in Nyanga, Zimbabwe. Pray that he is found safe and sound. Aameen"
7417,2014-01-07 03:47:06+00:00,muftimenk,Being provoked by those trying to do so fulfils their intention and gives them the upper hand.
7418,2014-01-06 21:17:45+00:00,muftimenk,A sign of piety is that ones character becomes exemplary.
7419,2014-01-06 17:21:46+00:00,muftimenk,Part of gratitude is to have a plan of what to do with the food that is left over after we have had a meal.
7420,2014-01-06 06:05:56+00:00,muftimenk,"No matter how much we know, it will never be enough. Keep increasing your knowledge for it is the only way to be cured of ignorance."
7421,2014-01-05 17:40:41+00:00,muftimenk,"If you didn't pass this time, don't be sad, work harder and try again."
7422,2014-01-05 08:31:07+00:00,muftimenk,"Rather than worry about what creatures have to say about us, let's worry about our Maker, for it is He whom we are answerable to."
7423,2014-01-04 21:20:21+00:00,muftimenk,"""Eat and drink but do not be wasteful for indeed He does not like those who are wasteful."" Qur'aan 7:31"
7424,2014-01-04 05:27:13+00:00,muftimenk,"The old saying goes, ""Never argue with a FOOL. People might not notice the difference."" But we still keep arguing foolishly."
7425,2014-01-04 04:34:59+00:00,muftimenk,Obsessed with your phone? Take a weekend off to feel what life used to be like before it. You'll be surprised how much time you have.
7426,2014-01-03 13:41:44+00:00,muftimenk,"I just wish the fighting, killing, destruction and oppression across the globe would STOP! 

Praying..."
7427,2014-01-03 05:24:04+00:00,muftimenk,"Swearing others or using cheap terms to refer to them decreases our value, not theirs."
7428,2014-01-02 22:57:19+00:00,muftimenk,Smoking kills.
7429,2014-01-02 16:50:34+00:00,muftimenk,"If you think money buys EVERYTHING, you are wrong."
7430,2014-01-02 14:12:12+00:00,muftimenk,Feel blessed to have been given the opportunity to push my elderly mother through her Umrah. May the Almighty accept our tiny effort. Aameen
7431,2014-01-02 11:25:02+00:00,muftimenk,Respecting those older than us is made much easier with those who respect themselves to begin with.
7432,2014-01-02 06:05:32+00:00,muftimenk,When we take very drastic measures to solve a problem we could be creating a much bigger problem.
7433,2014-01-01 23:38:49+00:00,muftimenk,"""Seeing"" for me is no longer always ""believing"" because of fabricating, tampering, editing, framing, deceiving and much more."
7434,2014-01-01 14:18:32+00:00,muftimenk,"If you need it, buy it. If you just want it, think very hard about it."
7435,2014-01-01 08:58:35+00:00,muftimenk,Never be too proud to apologise.
7436,2013-12-31 20:31:18+00:00,muftimenk,Evry second of evry minute of evry hour of evry day of evry wk of evry mnth of evry year of evry decade of our lives is an opp to do better.
7437,2013-12-31 20:26:11+00:00,muftimenk,Every second of every minute of every hour of every day of every week of every month of every year of every... http://t.co/ytAGuwWkHx
7438,2013-12-31 10:16:55+00:00,muftimenk,Hurtful words coming from those who are close to us pierce deeper than those coming from people who are distant or unknown.
7439,2013-12-31 04:46:50+00:00,muftimenk,We are quick to tell others how they should have used their money but would never want to be told the same.
7440,2013-12-30 23:22:05+00:00,muftimenk,Some people complain about everything but never tolerate a single complaint about themselves.
7441,2013-12-30 19:49:34+00:00,muftimenk,Third photo of the view from the top of the Makkah Clock Tower a few moments ago. Photos by Mufti Menk http://t.co/F5K6GTtnIy
7442,2013-12-30 19:37:14+00:00,muftimenk,Second photo of the view from the top of the Makkah Clock Tower a few moments ago. Photos by Mufti Menk http://t.co/5jbZY9XlW3
7443,2013-12-30 19:32:46+00:00,muftimenk,View from the top of the Makkah Clock Tower a few moments ago. Photos by Mufti Menk http://t.co/CRfwEnOL75
7444,2013-12-30 11:46:53+00:00,muftimenk,"People love saying ""I love you"" without actually loving you so beware of being trapped by mere words."
7445,2013-12-30 05:31:12+00:00,muftimenk,When people have to lie about you in order to discredit you then you have to be doing something right.
7446,2013-12-29 18:24:58+00:00,muftimenk,A few years ago we lived happily without the Internet yet today we cannot live without it. Let's use it wisely.
7447,2013-12-29 11:02:15+00:00,muftimenk,"Audio lectures from Doha uploaded 

http://t.co/Vj56ha8GLV

http://t.co/a653OvDDd2"
7448,2013-12-29 06:41:15+00:00,muftimenk,"In oder to appreciate how fortunate we are, always look at those who have less than us or those in a more difficult situation than ours."
7449,2013-12-28 22:23:20+00:00,muftimenk,I'd rather be in the company of those who boost my spirituality and motivate me to do good than those who make me feel low and unworthy.
7450,2013-12-28 12:04:29+00:00,muftimenk,Praying to the Almighty to fulfil your needs is an act of worship but praying for the needs of others to be fulfilled is greater.
7451,2013-12-28 08:46:41+00:00,muftimenk,"Sometimes we struggle and become upset, not because we don't have what we need, but because we don't have what others have."
7452,2013-12-28 07:29:38+00:00,muftimenk,A single good deed can result in forgiveness and paradise so don't underestimate the value of any goodness.
7453,2013-12-27 22:05:15+00:00,muftimenk,"Did you know that on Facebook, if you would like others to see the status you need to click on ""share""? Make it a... http://t.co/KmVRIVfkgz"
7454,2013-12-27 21:19:27+00:00,muftimenk,"Tonight, despite the cold in Doha, we had a capacity crowd and a really successful event. May the Almighty be pleased with you all. Aameen"
7455,2013-12-27 15:48:03+00:00,muftimenk,"Fortunate is he who has everything in the world but remains as humble as ever, bearing in mind that he has to leave it all behind."
7456,2013-12-27 05:26:14+00:00,muftimenk,"The Mercy of the Almighty outweighs all the sins we commit. Forgive me oh my Maker, for I am a weak soul relying totally upon Your Mercy."
7457,2013-12-26 22:32:46+00:00,muftimenk,"When we swear, insult or yell at those we disagree with, we are wrong already."
7458,2013-12-26 13:43:30+00:00,muftimenk,It is always a sad moment when leaving the City of the Prophet Muhammad peace be upon him.
7459,2013-12-26 08:06:11+00:00,muftimenk,This short life is a chance to prepare for eternal bliss through obedience of the Almighty and kindness to all His creatures.
7460,2013-12-26 04:15:04+00:00,muftimenk,"Meeting friends and spending time with them is great, but not at the expense of your spouse and children."
7461,2013-12-25 19:12:20+00:00,muftimenk,"Visit your mum, sit with her, call her, message her or pray for her. She was chosen to be YOUR mum."
7462,2013-12-25 11:07:34+00:00,muftimenk,"If we are hurt by the truth, we have issues."
7463,2013-12-25 04:36:54+00:00,muftimenk,"Tolerance, mutual respect &amp; peaceful co-existence do not require you to do what you believe is totally wrong or force others to do the same."
7464,2013-12-25 02:36:34+00:00,muftimenk,It doesn't mean if you disagree with someone that you hate them.
7465,2013-12-24 21:14:03+00:00,muftimenk,"Always be neat, clean and presentable. It is one of the signs of appreciation of the gifts of the Almighty upon us."
7466,2013-12-24 15:05:06+00:00,muftimenk,May the Almighty create ease for all those suffering any sort of difficulty anywhere in the world. Aameen
7467,2013-12-24 02:36:55+00:00,muftimenk,"When our advisers are the wrong people, how do we expect to make the right decisions?"
7468,2013-12-23 21:51:22+00:00,muftimenk,"""If a brain has a capacity of say 5kg then a statement worth 10kg will not fit into it no matter how powerful or logical it may be."""
7469,2013-12-23 12:15:50+00:00,muftimenk,Don't become happy at the hardship or loss of others because tables can turn very quickly.
7470,2013-12-22 22:16:24+00:00,muftimenk,"Some people learn from the experiences of others, some learn from their own experiences but some never learn."
7471,2013-12-22 12:54:31+00:00,muftimenk,"Babies are pushed in pushchairs by those who are later pushed in wheelchairs by the same ""babies"" so do it with a smile."
7472,2013-12-22 09:12:12+00:00,muftimenk,"""If you count the favours of the Almighty, you will never enumerate them."" Qur'aan 16:18"
7473,2013-12-21 20:50:04+00:00,muftimenk,"Rather than appreciate it, human nature tends to make us reject direct, relevant, correct advice or guidance that we need most."
7474,2013-12-21 16:16:38+00:00,muftimenk,"Unique spirituality in Makkah and Madinah. 

It is hair-raising to see leaders and the lead, rich and poor,... http://t.co/hsuyEkXBK7"
7475,2013-12-21 15:40:45+00:00,muftimenk,"Hair-raising to see leaders and the lead, rich and poor, people of all races etc cry out to the same Lord for their needs. #HolyLands"
7476,2013-12-21 04:42:36+00:00,muftimenk,"We may never know what issues people are facing which make them think, act and react in certain ways. Be helpful rather than judgemental."
7477,2013-12-20 20:14:47+00:00,muftimenk,"A believer is convinced that whatever the Almighty does is the best, even if it is not immediately understood."
7478,2013-12-20 10:45:11+00:00,muftimenk,"""Benefitting others is a charity. If you are unable to do so, then not harming them is a charity too."" Sermon today from Madinah"
7479,2013-12-20 05:03:53+00:00,muftimenk,"""He doesn't have a degree"" is used by parents who don't realise that degrees have nothing to do with being a good husband and father."
7480,2013-12-19 13:44:30+00:00,muftimenk,"No matter how troubled the world may be, always look for ways of making peace with yourself and others, incline towards it and live by it."
7481,2013-12-19 06:19:44+00:00,muftimenk,"""Try your best to achieve what is beneficial for you. Seek the help of the Almighty and don't be lazy, lose hope or give up easily."" Hadith"
7482,2013-12-19 05:47:45+00:00,muftimenk,"@4theLoveofAllah No. Shukran for letting me know. It fraudulently days ""Official"". I ask whoever created it to mail me please."
7483,2013-12-18 20:50:57+00:00,muftimenk,"If a person is to be considered evil because of one matter we've misunderstood or disagree upon, then everybody would be evil."
7484,2013-12-18 11:04:40+00:00,muftimenk,"The Green Dome moments ago. 
Photo by Mufti Menk. http://t.co/fxuV8IG1ir"
7485,2013-12-18 07:54:31+00:00,muftimenk,"I have never visited a place more serene, calm, tranquil and peaceful than the City of the Prophet Muhammad pbuh. Al Madinah Al Munawwarah."
7486,2013-12-17 16:52:28+00:00,muftimenk,Whenever we hear of the torment of hellfire we should remember that the door of repentance is wide open for us to turn before the return.
7487,2013-12-17 08:56:50+00:00,muftimenk,The type of clothing we choose to wear usually determines the type of people attracted to us so select wisely.
7488,2013-12-17 04:25:31+00:00,muftimenk,"It's holiday season so choose your destination wisely, travel safely and remember that impatience can spoil it all esp when in a group."
7489,2013-12-16 18:00:13+00:00,muftimenk,"Being surrounded by sincere people, be they family or friends, is a treasure worth being constantly thankful for. Be one to earn one."
7490,2013-12-16 13:44:50+00:00,muftimenk,"When you think you've got to a dead end, read the map carefully once again and you will find a path you hadn't dreamt of."
7491,2013-12-15 23:06:13+00:00,muftimenk,A prayer for you. http://t.co/Bsi4yZb4Tn
7492,2013-12-15 23:03:56+00:00,muftimenk,"I pray... 

I pray each day that the Almighty protect you. 

I pray each day that you are blessed too. 

I pray... http://t.co/lO3yDhNikj"
7493,2013-12-15 18:17:01+00:00,muftimenk,The death of those near and dear always reminds us to prepare for our own journey into the eternal life. None shall escape it.
7494,2013-12-15 17:33:47+00:00,muftimenk,"Saddened by the passing away of a good friend, Ml Umar Rawat, Imaam of Nurul Islam Lenasia, SA. May the Almighty grant him JANNAH. Aameen"
7495,2013-12-15 07:46:18+00:00,muftimenk,"Listen to what is said attentively and read what is written carefully. More of us are misinterpreting, misjudging and missing the point."
7496,2013-12-15 01:19:11+00:00,muftimenk,Touching lives and reaching out to hearts is a sign of a heavenly soul.
7497,2013-12-14 17:20:57+00:00,muftimenk,Accusing others of what they are not guilty of is a grave sin that definitely returns to haunt us at some stage so be extremely cautious.
7498,2013-12-14 10:51:15+00:00,muftimenk,Being nasty to people of other faiths is not only wrong but unacceptable and foolish.
7499,2013-12-14 05:25:27+00:00,muftimenk,"Reminder, KL Meet &amp; Greet tomorrow Sunday 15 Dec 10am De Palma ballroom in Ampang. Open to all. No charge. Free refreshments."
7500,2013-12-14 03:42:34+00:00,muftimenk,Five minute clip http://t.co/sOuYJrvP0m
7501,2013-12-13 18:01:46+00:00,muftimenk,When someone likes to make you feel hopeless it is because they are hopeless.
7502,2013-12-13 13:24:01+00:00,muftimenk,The day we enter paradise is the day we can truly say we have succeeded. May the Almighty grant it to us by His Mercy. Aameen
7503,2013-12-13 03:38:34+00:00,muftimenk,"Getting angry when things do not go the way we want them to, will not suddenly make them right."
7504,2013-12-12 15:12:36+00:00,muftimenk,"When someone has confided in us with their issues, it is outright betrayal to break that trust by leaking their matters to anyone."
7505,2013-12-12 08:38:54+00:00,muftimenk,No matter what has happened we have no excuse not be be kind and respectful to our parents.
7506,2013-12-12 02:35:20+00:00,muftimenk,Being patient with our children is an act of worship.
7507,2013-12-11 17:41:17+00:00,muftimenk,Bragging about a favour or a charitable deed of ours can nullify its reward. Let it be between us and our Maker as far as possible.
7508,2013-12-11 04:05:03+00:00,muftimenk,Working towards paradise automatically protects from hellfire.
7509,2013-12-10 20:48:44+00:00,muftimenk,"When we offer anything, we should mean it. Why offer what we would not deliver or be upset to deliver?"
7510,2013-12-10 20:09:14+00:00,muftimenk,How does it feel to update an important application on your device and find it to be far worse than the previous version?
7511,2013-12-10 07:59:34+00:00,muftimenk,"Insulting children when addressing them is prohibited as it will make them rebel later. They are entrusted to us to love, guide &amp; bring up."
7512,2013-12-09 21:25:13+00:00,muftimenk,Without working very hard to develop our character and conduct towards others don't expect to improve.
7513,2013-12-09 18:20:52+00:00,muftimenk,"The abuse of women after marriage by supposedly good men, is becoming more common. Be very careful who you marry."
7514,2013-12-09 13:55:45+00:00,muftimenk,"Meet &amp; Greet, Kuala Lumpur, Malaysia on Sun 15th Dec from 10am at DePalma in Ampang. In-sha-Allah http://t.co/F9U5mRpCGO"
7515,2013-12-09 04:46:30+00:00,muftimenk,Making the lives of others a misery and asking them to keep bearing patience is like placing something in a fire and asking it not to burn.
7516,2013-12-09 04:36:51+00:00,muftimenk,Sri Lanka Youth Talk http://t.co/zo2TKWlXau
7517,2013-12-08 20:19:01+00:00,muftimenk,"Divorce is a last resort, not upon the first point of disagreement."
7518,2013-12-08 07:34:15+00:00,muftimenk,"""Preparation for death takes a lifetime."""
7519,2013-12-08 02:00:51+00:00,muftimenk,"""Do not donate to any cause online, unless and until you are 100% certain of the authenticity of the cause as well as those collecting."""
7520,2013-12-07 20:51:00+00:00,muftimenk,"When we are so obsessed with our phones that we take them into the loo, then appear ""online"", we give reason to be doubted by our spouse."
7521,2013-12-07 18:57:23+00:00,muftimenk,"Tonight's lecture from Colombo, Sri Lanka uploaded http://t.co/qxctpVwWbb"
7522,2013-12-07 16:37:48+00:00,muftimenk,Let's be considerate of others when parking our vehicles. None of us would like to be blocked in an emergency.
7523,2013-12-07 08:47:07+00:00,muftimenk,Whilst engaging in the futile debate about whether others have gone to heaven or hell we forget to prepare for our own destination.
7524,2013-12-07 03:37:27+00:00,muftimenk,Arrogance is baggage that is oversized. We either leave it behind or risk the smooth journey to eternal bliss.
7525,2013-12-06 21:15:18+00:00,muftimenk,Negative minds jump to the most negative conclusions. Sometimes trying to explain makes matters worse. Help yourself by being positive.
7526,2013-12-06 10:48:58+00:00,muftimenk,"Life is not guaranteed at all but death is absolutely guaranteed upon all, yet we still prepare for life more than death."
7527,2013-12-06 00:48:31+00:00,muftimenk,"The Almighty is indeed Most Forgiving, Most Merciful but be careful not to ride on this to engage in sin. May He forgive us all. Aameen"
7528,2013-12-05 14:46:41+00:00,muftimenk,Things are bound to go wrong when we focus on the wedding rather than the marriage.
7529,2013-12-05 04:56:01+00:00,muftimenk,Just because you are a male does not entitle you to leave behind a mess for others to clean up. Learn from the prophetic traditions.
7530,2013-12-04 17:04:08+00:00,muftimenk,What is wrong will always be wrong even if the whole world engages in it.
7531,2013-12-04 12:00:01+00:00,muftimenk,"When reminding or advising others, we don't realise that we sometimes need the same reminders more desperately than those we are addressing."
7532,2013-12-04 05:38:53+00:00,muftimenk,"Rather than be from amongst those who create problems, strive to solve problems instead."
7533,2013-12-03 21:12:59+00:00,muftimenk,"Repentance is when, directly to our Maker we admit, regret, seek forgiveness &amp; promise not to commit the sin again. http://t.co/CZlDLBiReJ"
7534,2013-12-03 21:09:12+00:00,muftimenk,"True repentance is when, directly to our Maker we admit, regret, seek forgiveness and promise not to commit the... http://t.co/afAUc2uSFl"
7535,2013-12-03 09:00:01+00:00,muftimenk,"Don't let the love you have for your hair, face or body exceed the love you have for the One who gave you that hair, face or body."
7536,2013-12-03 03:35:01+00:00,muftimenk,"If you behave like a hooligan in front of your children, you are training them to be even bigger hooligans."
7537,2013-12-02 21:05:02+00:00,muftimenk,"Spiritual progress should be continuous. For an aircraft to fly it must keep moving. The minute it stops, it drops."
7538,2013-12-02 15:00:02+00:00,muftimenk,The quotes of man will be flawed but revelation is perfect. Be mindful of praising people's quotes whilst not being moved by revelation.
7539,2013-12-02 09:30:01+00:00,muftimenk,"When you are blessed or successful in any way, you must expect a fair share of haters. How you react to them is a part of your test."
7540,2013-12-02 03:35:02+00:00,muftimenk,Many of those who are guided after decades of misguidance become impatient with others by dooming them after minutes. Be patient and wise.
7541,2013-12-02 01:06:51+00:00,muftimenk,"If people dislike you for calling towards the truth, then remember that those better than you and I were disliked for the same reason."
7542,2013-12-01 17:33:07+00:00,muftimenk,"The greed for quick money tempts ppl to gamble away. The Almighty says it's an abomination from the handiwork of Satan, so stay far from it!"
7543,2013-12-01 09:40:10+00:00,muftimenk,I must admit that I was very impressed with Nigeria esp Abuja. May the Almighty safeguard this nation and its beautiful people. Aameen
7544,2013-12-01 08:00:36+00:00,muftimenk,"The ignorant think that to be known as a ""man"" one must be harsh to the women of his family. In fact, a true ""man"" is he who respects women."
7545,2013-11-30 18:27:50+00:00,muftimenk,"We plan, but the Almighty's plan overrides all plans. He knows what is best for us even though our minds do not always comprehend."
7546,2013-11-30 13:13:54+00:00,muftimenk,"Today's lecture from ABUJA, Nigeria has been uploaded http://t.co/MOkhOnqYB2"
7547,2013-11-30 12:28:00+00:00,muftimenk,"Amazing ""National Masjid"" in Abuja Nigeria today at 1300hrs. SubhaanAllah. Photo by Mufti Menk http://t.co/4Yb7cjoeNt"
7548,2013-11-30 08:50:55+00:00,muftimenk,"Faith and conviction help us bear the patience to go through the difficulties and tests of life, so strengthen them."
7549,2013-11-29 22:47:52+00:00,muftimenk,Sometimes our greatest achievements are accomplished as a direct result of the plot of others against us or their bad words and rumours.
7550,2013-11-29 14:18:14+00:00,muftimenk,Reach out to those in need and the Almighty will reach out to you.
7551,2013-11-29 11:18:22+00:00,muftimenk,"The video of the Lecture entitled ""How is she different"" is uploaded http://t.co/UN2fJaLb2O http://t.co/pZWqZP4svE"
7552,2013-11-29 11:15:48+00:00,muftimenk,"The video of the Lecture entitled ""How is she different"" is uploaded. http://t.co/UN2fJaLb2O"
7553,2013-11-29 11:14:42+00:00,muftimenk,"The video of the Lecture entitled ""The Great Accusation"" is uploaded. 
http://t.co/Za0i0DQ8NG"
7554,2013-11-29 04:02:06+00:00,muftimenk,"Never lose hope in the Mercy of the Almighty. He is indeed Most Forgiving, Most Merciful."
7555,2013-11-28 20:04:21+00:00,muftimenk,"Just arrived in Africa's most populous country, Nigeria. Alhamdulillah 
Shukran for the warm welcome by my brothers and sisters here."
7556,2013-11-28 19:07:17+00:00,muftimenk,"Make the most of technology at our disposal to learn the purest teachings, choose the purest of paths &amp; prepare for the return to our Maker."
7557,2013-11-28 09:10:11+00:00,muftimenk,"May you have an awesome day, filled with goodness, success and lots of blessings. Aameen"
7558,2013-11-28 05:29:47+00:00,muftimenk,"""In paradise is that which no eye has ever seen, no ear has ever heard and has never crossed any humans imagination."""
7559,2013-11-27 23:10:18+00:00,muftimenk,"Anonymous letters, calls, messages etc are unacceptable &amp; sinful.It's a sign of ill-intention &amp; mischief to create disaster in others lives."
7560,2013-11-27 16:58:23+00:00,muftimenk,People don't show as much of an interest in a tweet that points to their faults as they do when it points towards others.
7561,2013-11-27 16:21:19+00:00,muftimenk,Trying to reply messages by typing whilst driving is prohibited. Putting the lives of others in danger is unacceptable and a grave sin.
7562,2013-11-27 08:49:22+00:00,muftimenk,"See you in Nigeria this Saturday 30th Nov @ ICC Abuja @ 10:30am in-sha-Allah
Must reserve your seat via 0809 9666000, 0803 3449156"
7563,2013-11-26 22:13:38+00:00,muftimenk,"Islam does not allow a woman to be forced into any marriage. Those who think, believe or practice otherwise are wrong."
7564,2013-11-26 15:21:35+00:00,muftimenk,Be grateful if u choose what to eat because some have no choices. But spare a thought for those who have no food at all let alone a choice.
7565,2013-11-26 10:16:41+00:00,muftimenk,"At times success,sustenance, contentment etc is blocked due to a sin we're not giving up. Transgression wont do us any good.Repentance will!"
7566,2013-11-25 22:23:29+00:00,muftimenk,"Believing ""everything"" in the news means believing the fabrications &amp; exaggerations too. It's now about business, not necessarily the truth."
7567,2013-11-25 15:39:27+00:00,muftimenk,"Controlling &amp; dominating the lives of others, imposing our views on them is the root cause of many bitter feuds &amp; disputes. Live &amp; let live."
7568,2013-11-25 09:07:46+00:00,muftimenk,"The longer a dispute is left unresolved the bigger it becomes. Whilst time heals wounds, it can cause a deeper split too."
7569,2013-11-25 02:17:18+00:00,muftimenk,"Whilst giving a debtor time to pay earns a great reward, delaying payment of dues unnecessarily is a sin."
7570,2013-11-24 18:45:38+00:00,muftimenk,"When forgiving,it's important to forget the past as difficult as it may be.Those who dont tend to live in constant agony &amp; bitterness."
7571,2013-11-24 10:42:08+00:00,muftimenk,"Nothing beats putting the head on the ground in prostration to the Almighty, declaring His greatness. Take your time to praise Him."
7572,2013-11-24 04:08:48+00:00,muftimenk,Malaysia! Beautiful people and a beautiful place worth visiting. May the Almighty safeguard you. Aameen
7573,2013-11-23 23:03:59+00:00,muftimenk,"""You do not own paradise nor were you made its gate keeper, so stop dooming others, pretending you are in charge."""
7574,2013-11-23 16:11:19+00:00,muftimenk,Don't expect others to understand what's wrong when you haven't spoken up. Say what's wrong.
7575,2013-11-23 01:08:36+00:00,muftimenk,Parenting has become a greater challenge in this day and age. May the Almighty make it easy for us. Aameen
7576,2013-11-22 17:23:29+00:00,muftimenk,"A negative mind will interpret the most positive messages negatively but a positive mind extracts the best, even from a negative message."
7577,2013-11-22 12:12:20+00:00,muftimenk,Success has never been achieved by attacking the successful.
7578,2013-11-22 01:10:26+00:00,muftimenk,Jumu'ah today at University Putra Malaysia in Kuala Lumpur in-sha-Allah
7579,2013-11-22 00:01:52+00:00,muftimenk,Don't give up so easily when it comes to achieving something rewarding. The Almighty grants success to those who strive and persevere.
7580,2013-11-21 17:47:15+00:00,muftimenk,"We pick on the apparent weaknesses of others when we have many more weaknesses than them, but hidden. Don't judge!"
7581,2013-11-21 12:00:01+00:00,muftimenk,Do not be selfish in prayer by praying for yourself. Pray for others too and stand a better chance of having your own prayers answered.
7582,2013-11-21 06:00:01+00:00,muftimenk,"Giving out a regular charity even if it is small, goes a long way in achieving inner peace and great goodness."
7583,2013-11-21 00:36:14+00:00,muftimenk,Being conscious that we're answerable to our Maker will make us the purest of people &amp; wouldn't allow us to engage in anything unacceptable.
7584,2013-11-20 17:56:21+00:00,muftimenk,"When our hearts are filled with malice, hatred, selfishness &amp; jealousy the space for love, kindness, tolerance &amp; selflessness diminishes."
7585,2013-11-20 11:50:48+00:00,muftimenk,"By increasing the good deeds we do, we will automatically have less time for bad deeds."
7586,2013-11-20 04:32:44+00:00,muftimenk,"Clean environment, clean body, clean mind, clean dealings, clean in worship, clean friends and clean fun. Cleanliness in everything."
7587,2013-11-19 21:32:07+00:00,muftimenk,"If you lie, expect to be lied to but if you are truthful, it will help you to recognise a lie. http://t.co/xuMsgAPkYG"
7588,2013-11-19 21:26:22+00:00,muftimenk,Those who lie will easily believe a lie and find it difficult to accept the truth whereas those who are truthful... http://t.co/OKIsF7vSOo
7589,2013-11-19 16:13:53+00:00,muftimenk,"My Nigeria Visit Finally Confirmed 
Sat 30th Nov 2013
Conference Centre ABUJA
10:30am 
Must reserve your seat via 0809 9666000, 0803 3449156"
7590,2013-11-19 14:17:18+00:00,muftimenk,Life is full of tests and challenges. If you don't want them you haven't understood life.
7591,2013-11-19 10:47:09+00:00,muftimenk,It is important to seek advice and consult the right people before making major decisions in life.
7592,2013-11-19 03:14:23+00:00,muftimenk,A day that starts with the morning prayer has a unique sense of serenity and calmness. How can we miss that?
7593,2013-11-18 20:54:07+00:00,muftimenk,It's easy to ask others to smile but it's not easy to help solve the issues of those who say they find no reason to smile. I share ur pain.
7594,2013-11-18 11:15:27+00:00,muftimenk,Those who believe everything they hear still have a lot to learn.
7595,2013-11-18 02:05:32+00:00,muftimenk,How can we expect good neighbours when we are not good ourselves? Change and see the change.
7596,2013-11-17 17:04:45+00:00,muftimenk,Some people are only friends of your wealth or position. They disappear with its disappearance.
7597,2013-11-17 16:21:52+00:00,muftimenk,"I got this message today. ""If u had to choose between a million dollars &amp; ur friend... what would be the first thing u would buy?"" #ouch"
7598,2013-11-17 11:12:07+00:00,muftimenk,"Don't expect everyone to think that you are a good person even if you are, and don't let that make you lose your good nature."
7599,2013-11-17 03:33:35+00:00,muftimenk,Suspecting others for no proper reason is a disease. Neither be suspicious nor give reason to others to suspect you.
7600,2013-11-16 13:51:03+00:00,muftimenk,We compete with each other in worldly matters forgetting that the Almighty asks us to compete in earning closeness to Him and paradise.
7601,2013-11-16 13:00:43+00:00,muftimenk,Whenever we give charity we should consider it a blessing to have been able to give! The more we give the more we are given by The Almighty.
